조만간,"soon, shortly, before long",Time expressions
조사,"kitchen appliances, utensils",Cooking and Kitchen Items
조교,"teaching assistant, research assistant",Academic Positions
조리법,"recipe, art of cooking",Cooking and Recipes
조명하다,"to illuminate, highlight",Lighting or Brightness
조선시대,the Joseon period,History
제우스,Zeus,Greek mythology
조깅하다,to jog,Exercise & Fitness
조심,"caution, beware of, careful",Safety
조수,tide,Ocean Creatures
조언,"advice, counsel, hint, tip",Life advice
조작,operation,Medical procedures
조용하다,to be quiet,Opposite of Noisy
조용히,"silently, quietly, calmly",Adverbs
조직학,histology,Science & Medicine
조절하다,"to be quiet, dull, calm, empty, inactive",Emotions/Feelings
조카,"nephew, niece",Family members
조용한,quiet,Opposites (quiet vs. loud)
존경하다,"to respect, look up to, admire",Positive Characteristics
조치,political,Government and Politics
존재하다,"to exist, be present",Existence
조직,needle,Sewing/notions.
족제비속,weasel,Animals
존재론,ontology,Philosophy
졸 거예요,to doze,Activities
존댓말,"therefore, so",Language and Communication
졸다,to doze,Sleeping
졸업하다,to graduate,Education
졸았어요,to doze,Actions/Verbs
좁다,to be narrow,Adjectives describing size or width
졸아요,to doze,Daily activities
좁아요,to be narrow,Adjectives describing spaces
좁았어요,to be narrow,Adjectives describing size or shape
존중하다,"to appreciate, respect",Values and virtues
종기,abscess,Medical conditions
종교,"religion, faith",Religious studies.
종달새,lark,Birds
종,bell,Musical Instruments
좁은,narrow,Adjectives describing size.
종업원,"waiter, waitress, employee, staff, worker",Occupations
종이접기,origami,Crafts
좁을 거예요,to be narrow,Adjectives describing shapes
종류,"kind, type, sort, category",Categories
종이컵,paper cup,Items found in an office or workplace
종이,paper,Office supplies
종일,"all day long, whole day, throughout the day",Time expressions
좋아하다,to like,Emotions/Feelings
좋은,nice,Positive Adjectives
좋다,"to be good, to like",Feelings/Emotions
좌석,"skiing, skis",Winter sports
좌측,one's left,Direction
좌회전하다,to turn left,Driving maneuvers
죄,"crime, sin, blame, guilt",Crime and Punishment
종종,"sometimes, now and the, often, more often than not",Frequency of Occurrence
죄책감,"feeling of guilt, guilty conscience",Emotions or feelings
죄목,"charge, name of a crime",Crime
주간,weekend,Days of the week
주거,"residence, dwelling",Housing
죄짓다,"inspector, examiner, auditor",Occupations
죄송하다,"to be sorry, feel guilty",Apologies/Feelings
주교,bishop,Religious Titles
주기율표,periodic table,Science
주꾸미,short arm octopus,Sea creatures
주권,sovereignty,Government and Politics
주군,"one's master, king, lord",Authority or Leadership
주급,New Year's cash gifts,Holidays or Celebrations
주다,to give,Generosity
주말,weekend,Time periods
주님의 기도,Lord's Prayer,Religion
주름,"wrinkle, crease",Aging and Skin Care
주민,"resident, inhabitant",Occupations
주동자,"leader, primary mover",Occupations or job titles
주먹,bakery,Baked goods
주먹밥,rice balls,Food
주목,"attention, notice",Attention or Notice
주민등록증,resident registration card,Identification documents
주변,"materials, data",Science and Technology
주문하다,"to order, place an order",Restaurant phrases
주부,"housewife, homemaker",Family Roles
주방,blouse,Clothing
주소,"address, residence",Location
주스,juice,Beverages
주위,coffee shop,Public Places
주요,to prevent,Safety and security
주사,historian,Occupations
주세요,please give me,Polite Phrases
주식,bowling,Sports
주연,"main role, lead, star",Entertainment (예술)
주선하다,"to arrange, set up, organize",Event Planning
주유소,gas station,Places or Locations
주일,week,Time units
주인,"owner, employer, landlord",Occupations or Roles
주장,claim,Legal Terminology
주전자,kettle,Kitchen appliances
주인공,main character,Literature & Media
주저하다,to hesitate,Decision-making or Indecision
주정하다,to act in a drunken and disorderly way,Behavior.
주차장,"parking lot, parking garage",Transportation
주중,last year,Time markers
주제,"subject, theme, topic",Academic subjects
주지사,governor,Political Titles
주택,"house, housing",Types of Buildings
주화,coin,Money
죽,uncle,Family relations.
죽어요,to die,Life and Death
죽다,to die,Life and Death
주차하다,to park,Transportation
죽었어요,to die,Action Verbs
죽을 거예요,to die,Emotions/Feelings
죽이다,kill,Actions or Verbs.
준비물,"preparation material, supplies",School supplies
줄 거예요,to give,Verbs of giving
죽음,death,Thematic Category: Fear or Horror
죽은,dead,Horror/Mystery
줄넘기하다,to jump rope,Exercise
줄곧,"all the time, continually",Frequency of Action
줄기,"oneself, itself, being own",Reflexive pronouns
줄어들다,"fried food, fries",Food
줄무늬,stripes,Patterns
줄어요,"to be fast, quick, early",Speed or Quickness
줄여요,"to reduce, decrease, cut back",Budgeting and Finance
줄었어요,"to be fast, quick, early",Speed and Time
줄였어요,"to reduce, decrease, cut back",Budgeting/Financial Management
줄다,"to be fast, quick, early",Speed
줄이다,"to reduce, decrease, cut back",Saving Money
중간,diaper,Baby items
중고차,"used car, secondhand car",Transportation
중국집,Chinese restaurant,Types of Restaurants
중국어,chinese,Languages
중고품,secondhand goods,Shopping
중단하다,"to suspend, discontinue, interrupt, put a stop to, cease",Verbs
줄일 거예요,"to reduce, decrease, cut back",Budgeting or Financial Planning.
중독,"advice, counsel, hint, tip",Self-help and Wellness
중성미자,neutrino,Particle Physics
중성자별,neutron star,Space objects
중성자,neutron,Science - Physics
중에서,"among, between",Prepositions
중심,"before I knew it, in no time, already, quickly, so soon",Time expressions
중요성,"importance, significance","""Vocabulary related to qualities and characteristics"""
중학생,middle school student,Education
중요시하다,"the proper place, the original place, same place, square one, normal",Starting Point
중순,the middle ten days of a month,Time Periods
중학교,middle school,Education
중요하다,"to be important, significant",Adjectives describing importance
중합체,polymer,Chemistry
쥐다,"to grip, clench, grasp, hold, seize",Actions or Verbs
줘요,to give,Actions/Verbs
줬어요,to give,Actions.
쥐어요,"to grip, clench, grasp, hold, seize",Actions or Verbs
쥐,rat,Animals
쥐었어요,"to grip, clench, grasp, hold, seize",Actions or Verbs
줄,to have something ahead,Queue
쥘 거예요,"to grip, clench, grasp, hold, seize",Actions
즉시,stripes,Patterns
중개인,"broker, agent, middleman",Occupations or Jobs
즐겁게,"pleasantly, delightfully",Emotions or Feelings
즐거움,"pleasure, joy, happiness",Emotions
즐겁다,"being specialized, professional",Emotions and feelings
증거,"evidence, proof",Legal Terms
증기 기관,steam engine,Transportation
즐기다,petal,Flower parts
증대하다,increase,Mathematics
즐비하다,"to stand closely together, form a line, be aligned",Grouping or Formation
증명하다,"to prove, verify, demonstrate, confirm",Evidence and Proof
증상,symptom,Medical Terms
증세,highway,Transportation
지각하다,to be late,Timekeeping
지겹다,"to be tedious, boring, dull, sick of",Emotions and Feelings
지갑,wallet,Accessories
지구 온난화,global warming,Environmental Issues
지구,Buddhism,Religion
지구과학,earth science,Science disciplines
지극히,historical site,Landmarks
지금,four days,Time expressions
지급하다,provide,Actions or Verbs
지나가다,to be busy,Daily activities
지나가요,to be busy,Daily routines
지나갔어요,to be busy,Daily activities
지나갈 거예요,to be busy,Daily Activities
지나쳤어요,"to be lucky, fortunate",Luck or Fortune
지나요,"to pass, go by",Time-related words
지나쳐요,"to be lucky, fortunate",Luck or Fortune
지난 해,last year,Time periods
지나다,"to pass, go by",Transportation.
지나치다,go too far,Behavior or Actions.
지난번,"last time, the other day",Time expressions
지녀요,"to keep, carry, have",Possessions
지났어요,"to pass, go by",Time expressions
지난날,Bul Guk temple,Famous Landmarks.
지난달,last month,Time periods
지날 거예요,"to pass, go by",Time expressions
지녔어요,"to keep, carry, have",Possessions or belongings.
지난주,last week,Time 관련 단어 (Time-related words)
지닐 거예요,"to keep, carry, have",Everyday Activities.
지도,pig,Animals
지니다,"to keep, carry, have",Possessions
지력,intelligence,Brainpower
지독하다,"to enter, input, type",Computer Terminology
지리,geography,Academic subjects
지나칠 거예요,"to be lucky, fortunate",Luck or Fortune
지도하다,"questionnaire, survey",Research and Data Collection
지문,"inn, motel",Accommodation
지도자,leader,Occupations
지방,"to regard, consider, take into account",Thinking and decision-making.
지불하다,"to pay, make a payment",Finance and money
지붕,roof,House parts
지식,"knowledge, understanding, know-how",Education
지브롤터 해협,Strait of Gibraltar,Famous Straits
지속되다,"to last, continue, persist, maintain",Duration or Time
지옥,"hell, nightmare",Fear and horror
지원자,cup,Utensils
지우개,"eraser, rubber",Stationery.
지역,"area, region, district, zone",Geography.
지루하다,student ID,School Supplies
지지,support,Jobs & Occupations
지질학,geology,Science
지출,the rainy season,Weather
지침,indicator,Technology
지진학,seismology,Natural Disasters
지시하다,instruct,Education
지켜볼 거예요,"to monitor, wait and see, observe",Surveillance
지진 해일,tsunami,Natural disasters
지켜봤어요,"to monitor, wait and see, observe",Watching and observing
지켜봐요,"to monitor, wait and see, observe",Watching or Observing
지켜요,"soon, shortly, before long",Time expressions
지지난,"the day, week, month, etc. before last",Time expressions
지켰어요,"soon, shortly, before long",Time expressions
지킬 거예요,"soon, shortly, before long",Time Adverbs
지팡이,"walking stick, cane, wand",Magic and fantasy.
지키다,"soon, shortly, before long",Time expressions
지하철,underground train,Public Transportation
지켜보다,"to monitor, wait and see, observe",Surveillance and observation
지하,"airplane, plane",Transportation
지하도,"underpass, underground tunnel, subway",Transportation
지폐,"paper money, bill",Finance
직사각형,rectangle,Geometric shapes
지혜,"wisdom, wit",Characteristics or Personal Traits
직관,intuition,Psychic Abilities
직원,"employee, staff member",Occupations
직행,clothes,Clothing
직후,immediately after,Time adverbs
직업,"job, career",Occupations
직장,"workplace, job, office, company",Professions / Careers
진단,"diagnosis, examination",Medical Terminology
직전,"on the brink, verge, just before",Time Phrases
진국,"reason, cause, excuse for",Reasons or Causes
진기한,curious,Personality Traits
진급하다,passionate love,Romantic relationships
진수성찬,"feast, lots of food, banquet",Celebrations
진로,"course, direction, path, career",Career Paths
진국이다,"to be very strong, very hardcore, superb, good shape",Strength and Power
진가,"true value, real worth",Economics
진실돼요,"to be true, truthful, sincere, real",Truthfulness
진료소,clinic,Healthcare
진실되다,"to be true, truthful, sincere, real",Honesty and Truthfulness
진실됐어요,"to be true, truthful, sincere, real",Veracity or Honesty
진정하다,magic,Fantasy
진자,pendulum,Physics
진주,pearl,Jewelry or Precious Stones
진국이에요,"to be very strong, very hardcore, superb, good shape",Strength and power
진주만,Pearl Harbor,World War II Locations
진심으로,"sincerely, from one's heart",Emotions or expressions
진찰,massage,Spa services
진지하다,"to order, place an order",Restaurants/ Food ordering
진행하다,"to progress, proceed",Verbs
질렸어요,"to get tired of, sick of",Emotions
질려요,"to get tired of, sick of",Emotions or Feelings
진행자,"presenter, host, MC",Entertainment
질량,mass,Physics
질리다,"to get tired of, sick of",Emotions and Feelings
질릴 거예요,"to get tired of, sick of",Emotions or Feelings
질문,"question, query",Educational Terminology
질병,"disease, illness",Health and Medicine
질서,cold water,Temperature
질색하다,"to be valuable, important, precious",Value or Importance
진실될 거예요,"to be true, truthful, sincere, real",Attributes or qualities
집단,humidity,Weather
집게벌레,earwig,Insects
집안,"home, family, household",Daily Life
집안일,marriage proposal,Romantic gestures
집,home,Living spaces
질기다,"to be tough, durable, persistent, tenacious",Strength traits
짐,"load, burden, baggage, cargo",Transportation
집중하다,to consider someone pretty and treat them as...,Admiration or Compliments
집합,set,Mathematics
집주인,"house owner, landlord, landlady",Real estate
징그럽다,"to be gross, nasty, disgusting, creepy",Adjectives describing negative feelings or emotions
집들이,housewarming party,Celebrations and Events
짖다,"to bark, howl",Animal sounds.
집착,obsession,Mental Health
집합론,set theory,Mathematics
집집마다,"every house, from door to door",Household items
집사람,"miss, young lady",Titles and Honorifics
짚,straw,Farm items
짧았어요,to be short,Adjectives
짧은,short,Adjectives
짧다,to be short,Adjectives
짝사랑,"second half, latter part",Romantic Feelings
짬,"free time, spare moment",Leisure activities.
짧을 거예요,to be short,Physical Attributes
짧아요,to be short,Adjectives
짜릿하다,"to be thrilling, exhilarating, exciting, electrifying",Adrenaline Rush
짬뽕,Chinese spicy noodle soup,Cuisine
쪽,"description, portrayal, depiction",Word Art
쫓아요,"to chase, pursue",Action verbs
쫓다,"to chase, pursue",Actions or Verbs
짧은 웃옷,jacket,Clothing
쫓아오다,"to follow, chase, come after",Actions or Verbs
쫓기다,be chased,Actions/Verbs
찌르다,"to pierce, stab",Weapons
쫓았어요,"to chase, pursue",Actions or Verbs.
쫓을 거예요,"to chase, pursue",Actions or Verbs
찌를 거예요,"to pierce, stab",Weapons
찔렀어요,"to pierce, stab",Actions or Verbs
찌개,stew,Korean Food
찔러요,"to pierce, stab",Weapons
찜질방,"Korean dry sauna, spa",Health and Wellness
찢다,"to tear, rip",Actions.
찢어요,"to tear, rip",Actions
찢었어요,"to tear, rip",Actions/Routines
차,school uniform,Clothing
찢을 거예요,"to tear, rip",Actions
차가운,cold,Weather or Temperature
차단하다,"to block, shut off, obstruct",Actions/Verbs
차다,violin,Musical Instruments
차례차례,"one by one, in turn",Order or Sequencing
차라리,"quite well, frequently",Adverbs
차례,"chorus, ensemble",Music
차비,transportation fare,Transportation
차분하다,"to be calm, cool, relaxed",Emotions and Feelings.
차여요,"to be dumped, get kicked",Relationships
차세대,next generation,Technology
차고,garage,Buildings
차이점,difference,Comparisons
차일 거예요,"to be dumped, get kicked",Relationship breakups
차지하다,"accounting, bookkeeping",Business or Finance
차편,transportation,Modes of Transportation
차였어요,"to be dumped, get kicked",Dating Relationships
차이다,"to be dumped, get kicked",Breakups
차요,violin,Musical Instruments
찬물,cold water,Beverages
찬성,"approval, agreement, consent",Agreement & Consent
참다,"by order of arrival, first come first serve",Patience
참가하다,to jog,Exercise or Physical Activities
찰 거예요,violin,Musical Instruments
참석하다,"to attend, be present",Events or Meetings
차이,to adopt a child,Family relations
참치,tuna,Seafood
찻잔,teacup,Kitchenware
착하다,"to shudder, feel a chill, get goosebumps, be creeped out",Emotions or feelings
착각하다,"to be under an illusion, delude oneself, mistake",Illusions and Misconceptions
찻집,teahouse,Places to Visit
참외,fruit similar to watermelon,Fruits
참기름,sesame oil,Cooking ingredients
찼어요,violin,Musical Instruments
찰흙,clay,Art supplies
착수하다,"to start, launch, begin, get around to",Actions or Verbs
창밖,outside the window,Location.
창문,window,Household items
찾다,"locker, cabinet",Furniture
찾아내다,"to find out, discover, search successfully, locate, come up with",Detective Work
창,window,Home appliances
창피하다,"to be ashamed, embarrassed, humiliated",Emotions and feelings
찾아내요,"to find out, discover, search successfully, locate, come up with",Problem Solving
창조하다,administrative office,Workplaces
찾아봤어요,"to believe, trust",Faith and Trust
찾아보다,"to believe, trust",Actions or Verbs
찾아냈어요,"to find out, discover, search successfully, locate, come up with",Successful Actions
찾아볼 거예요,"to believe, trust",Emotions or feelings
찾을 거예요,"locker, cabinet",Furniture
찾았어요,"locker, cabinet",Furniture
찾아낼 거예요,"to find out, discover, search successfully, locate, come up with",Search and Discovery
채무,debt,Finance
찾아봐요,"to believe, trust",Emotions and feelings.
채권자,creditor,Finance
창고,"warehouse, storage",Places
채식주의,vegetarianism,Lifestyle choices
채소,seaweed soup,Korean Food
채널,channel,Television broadcasting
찾아요,"locker, cabinet",Furniture
채점하다,"to grade, mark, score",Education
책상,desk,Furniture
책임자,side dish,Korean Food
책임이 있는,responsible,Personality Traits
책방,"agreement, agreeing",Places in a neighborhood
책자,"booklet, brochure, pamphlet",Printed Materials
채찍,whip,Objects or items used for punishment or discipline.
책꽂이,bookshelf,Furniture
처녀,virgin,Relationship Status
챙기다,take care of,Daily chores
처방전,prescription,Medical Terms
처제,younger sister of one's wife,Family relations
척색동물,chordate,Animal Classification
책임지다,"to take responsibility, responsible for",Responsibility
책장,sink,Furniture
처음,"heaven, paradise",Religion or spirituality
천국,"heaven, paradise",Religion & Mythology
천문대,observatory,Space and Astronomy
천둥,thunder,Weather
천벌,divine punishment,Religion or Mythology
천장,ceiling,Buildings
천재,"diligently, passionately",Personality traits
철,air conditioner,Home appliances
천왕성,Uranus,Planets
천천히,slowly,Adverbs
철갑 상어,sturgeon,Prehistoric animals
천체물리학,astrophysics,Science
철사,wire,Electrical components
철새,migratory bird,Animals
천사,angel,Religious figures
철학,philosophy,Academic subjects
철기 시대,Iron Age,Historical Periods
첫날,"the first day, opening day",Important Events or Holidays
첫째,"to be unusual, unique, interesting, very different",Adjectives to Describe Uniqueness
청년기,youth,Life stages
철의 장막,iron curtain,Cold War Terms
청동,bronze,Metals
청동기 시대,Bronze Age,Historical Periods
첫인상,one's first impression,Interactions and Relationships
철저히,thoroughly,Adverbs
청년,"young man, young people, youth",Age Groups
책,book,Education
청바지,blue jeans,Clothing
청색,blue,Colors
청구서,"bill, invoice",Finance
청소,cleaning,Household chores
청순하다,be pure,Personality traits
청소하다,to clean,Household chores
청소기,vacuum cleaner,Household appliances
청진기,stethoscope,Medical equipment
청소년,"teenager, youth, adolescent",Age groups
청첩장,wedding invitation,Celebrations
청혼하다,to propose marriage,Romantic gestures
체력,physical strength,Physical fitness
체계,system,Technology
체결하다,anecdote,"Words Starting with ""C"""
체조,"tolerably, passably, somehow, such that it is",Sports
체육관,"illusion, fantasy",Magic or Fantasy
체코슬로바키아,Czechoslovakia,Countries
체코 공화국,Czech Republic,Countries
체육,"physical education, physical training, physical activity",School subjects
체형,body type,Physical attributes
청춘,one's youth,Life stages/ages
체히,Bohemia,Countries
쳐다보다,"to be clear, clean, pure, fine",Visual inspection
쳐다봤어요,"to be clear, clean, pure, fine",Appearance or Cleanliness
체포하다,to arrest,Law enforcement
쳤어요,"to blend, mix, shuffle",Cooking techniques
체험,"talkative person, chatty person",Personality Traits
체중,body weight,Health and fitness
쳐다봐요,"to be clear, clean, pure, fine",Adjectives describing appearance
초기,"the early part of, the beginning, the early stages, early days",Time periods
쳐요,"to blend, mix, shuffle",Cooking techniques
초대장,"question, query",Event Invitations
초급,"to expand, extend, enlarge, broaden",Levels of Difficulty
쳐다볼 거예요,"to be clear, clean, pure, fine",Appearance or Cleanliness
초대하다,to invite,Celebrations
초등학교,elementary school,Education
초등학생,elementary school student,Education
초,Insadong,Korean landmarks or tourist attractions
초록색,green,Colors
청와대,"the Blue House, Korean presidential mansion",Government buildings
초신성,supernova,Space Objects
초음파,ultrasound,Medical equipment
초인종,doorbell,Household items
초밥,sushi,Japanese food
초점,focus,Camera Features
초보,"early stage, novice level, first steps, the beginning",Beginner Level
초청장,invitation,Events
초원,"grassland, meadow",Nature
초자연적인,weird,Words associated with Supernatural
초콜릿 음료,chocolate,Food and Drink
초콜릿,chocolate,Food or desserts
초청하다,to invite,Event Planning
촌스러워요,"to be old-fashioned, rustic, tacky, out-of-style, unsophisticated",Fashion & Style
초조하다,"to be anxious, restless, impatient, nervous",Emotions or Feelings
촌스러울 거예요,"to be old-fashioned, rustic, tacky, out-of-style, unsophisticated",Fashion trends
촛불,candlelight,Celebrations
총검,bayonet,Weapons
총,total,Mathematics
촌스럽다,"to be old-fashioned, rustic, tacky, out-of-style, unsophisticated",Fashion and Style
총동원하다,waiting person???,Military terms
촌스러웠어요,"to be old-fashioned, rustic, tacky, out-of-style, unsophisticated",Fashion and Style
총장,rubber shoes,Footwear
총명한,intelligent,Personality traits
최대,maximum,Mathematics
촬영,"shooting, filming",Entertainment
최고급,"highest grade, top class",Luxury goods
총점,total score,Education
최소,"the smalles, minimum",Size and Quantity
최상,"the best, the top, finest, highest level",Superlatives
최면술,hypnosis,Mentalism
최고점,solstice,Seasons
최악,the worst,Negative Adjectives
최신,"the newest, the latest",Technology and Innovation
최초,"street lamp, street light",City infrastructure
추가하다,"to resign, step down",Jobs or positions
추상적인,abstract,Artistic Concepts
최후의,last,Endings
추신,P.S.,Letter writing
최종,final,School Subjects
추다,to dance,Dance
추워졌어요,"to become cold, cool down",Weather & Seasons
추워지다,"to become cold, cool down",Weather and seasons
추워져요,"to become cold, cool down",Weather or Temperature
추천서,letter of recommendation,Workplace or Employment
추첨하다,to draw lots,Games or Activities.
추위,"cold air, cold weather",Weather and Seasons
축,axis,Mathematics
축구,"cosmetics, makeup",Beauty and Fashion
추측하다,"to guess, suppose, speculate, assume, presume",Mind Reading
축소하다,"to reduce, cut down",Economy and Finance
추워질 거예요,"to become cold, cool down",Weather and Seasons
축의금,monetary gift,Gifts
추석,"one side, one way, one part",Holidays or Traditional Events
최저,"lowest, minimum, bottom",Comparison levels
축하하다,congratulations,Celebrations
추천,"recommend, recommendation",Actions
축척,scale,Measurement scales
출구,exit,Buildings/Architecture
출발,start,Beginning or Start
출세하다,"to have great success in life, successful career",Success
축제,"festival, carnival",Celebrations and Events
출 거예요,to dance,Activities or Hobbies
출근하다,"to go to work, attend the office",Daily routine or Work-related terms
출신,parcel delivery service,Logistics
춘천,Chuncheon,Cities in South Korea
출출하다,to be slightly hungry,Food and Hunger.
출입,entry and exit,Travel and transportation
출퇴근하다,to commute,Daily routines
출판하다,to publish,Books and Literature
춤 추다,"choir, chorus",Music and Dance
출입구,gate,Buildings
춤 출 거예요,"choir, chorus",Music
춤,dance,Entertainment
출판사,"publishing company, publisher",Career or Jobs.
춤 춰요,"choir, chorus",Music and Performing Arts
춤 췄어요,"choir, chorus",Music and Dance
춤을 추다,full,Dance
충격,exception,Emotions.
출장,"trash can, wastebasket, recycling bin",Items in an office.
충동,"impulse, urge, compulsion",Psychology
충분하다,"to be enough, sufficient",Quantities or Degrees
춤을 추,dancing,Activities
충전기,charger,Technology
췄어요,to dance,Activities
춰요,to dance,Hobbies/Activities
취미,hobby,Leisure activities
취소하다,"to cancel, withdraw, revoke, take back",Actions or Verbs
취득하다,community service activities,Volunteering
충성,"loyalty, devotion, allegiance",Emotions and Virtues
충치,"cavity, decayed tooth",Dentistry
취침,"going to bed, retiring",Daily Routines
취향,"to greet, welcome",Greetings / Salutations
취지,"purpose, meaning, point, object, intent",Purpose or Intent
치과,"dentist, dental surgery, dentistry, dentist's office",Healthcare professions
측지학,geodesy,Science & Technology
취직하다,"to get a job, be hired",Employment
치료,"treatment, cure, remedy, therapy",Medical Treatments
층지다,to have layers,Cooking ingredients
충고,advice,Life advice
치약,toothpaste,Dental hygiene.
치킨,chicken,Food
친숙하다,to be familiar,Everyday Life
친하다,"to be close, friendly, intimate with",Relationships
친구,friend,Relationships
친근하다,"to be familiar, informal, friendly, close",Relationships and interactions
친절한,kind,Personality traits.
칠판,"blackboard, chalkboard",School supplies
칠 거예요,"to blend, mix, shuffle",Cooking techniques
치울 거예요,"to tidy up, clean up, remove, clear away",Household chores
치웠어요,"to tidy up, clean up, remove, clear away",Household chores
치우다,"to tidy up, clean up, remove, clear away",Cleaning and organizing
칠하다,"to paint, coat, smear, powder, apply",Art and Crafts
침대,bed,Furniture
침,air conditioner,Appliances
침술,acupuncture,Traditional Medicine
친척,"relatives, extended family",Family
치마,skirt,Clothing items
치즈,cheese,Dairy Products
치사하다,to be boring,Personality traits.
치다,"to blend, mix, shuffle",Cooking methods
침묵,"silence, become silent, say nothing",Opposites or antonyms.
칫솔,toothbrush,Dental hygiene
침실,"bedroom, room for sleeping",Household Rooms
칭찬하다,"to praise, compliment",Positive Actions
칠,seven,Numbers
친목,friendship,Relationships
치워요,"to tidy up, clean up, remove, clear away",Household chores
카드,card,Games
카디프,Cardiff,Capital Cities
카라치,Karachi,Cities
카르타고,Carthage,Ancient Cities
카메라,camera,Technology
카세트,cassette player,Technology
카레,curry,Food
카사블랑카,Casablanca,Cities
카페,phone number,Contact Information
칵테일,cocktail,Beverages
카약,kayak,Water sports
카스트제,caste,Social hierarchy
카탈루냐 지방,Catalonia,Regions and Cities
칸,Cannes,Film Festivals
칼라브리아 주,Calabria,Regions in Italy
칼날,blade of a knife,Kitchen utensils.
캄파니아 주,Campania,Italian Regions
카토비체,Katowice,Cities
캐나다,Canada,Countries
칼,"one's mind, one's heart, inside one's heart, innermost thoughts",Emotions
칼국수,chopped noodles,Korean Food
캠퍼스,campus,Education
캥거루,kangaroo,Animals
커다랗다,"to be very big, huge, enormous",Size and Scale
커다랄 거예요,"to be very big, huge, enormous",Size and scale
커다랬어요,"to be very big, huge, enormous",Size and Scale
커요,to be big,Size or growth
출연하다,"to appreciate, respect",Emotions or Feelings
커다래요,"to be very big, huge, enormous",Size and Scale
커튼,curtain,Window treatments
커피,coffee,Beverages
컴퓨터,computer,Technology
커지다,"to be relieved, rest easy, relax",Emotions or feelings.
커피숍,coffee shop,Food and Drink
케이맨 제도,Cayman Islands,Countries
컬링,curling,Winter Sports
케이크,cake,Desserts
컵,cup,Kitchenware
케톤,ketone,Organic Chemistry
케익,cake,Desserts
케이프타운,Cape Town,World Capitals
켄타우로스,centaur,Mythical Creatures.
컸어요,to be big,Size
켜다,martial arts,Taekwondo
켜져있어요,"to be lightened, be on",Electricity appliances.
켜져있다,"to be lightened, be on",Electronics
켜져있을 거예요,"to be lightened, be on",Electricity & Lighting
코끼리,elephant,Animals
켰어요,martial arts,Taekwondo
코,police officer,Occupations
켜요,martial arts,Taekwondo
코너,"to stimulate, arouse, excite, irritate, provoke",Emotions or Reactions.
켜져있었어요,"to be lightened, be on",Electric appliances.
코멘트,"comment, remark",Communication.
코르크,cork,Materials or Objects used in Bottles
코뿔소,rhinoceros,Animals
코볼,COBOL,Programming Languages
코소보,Kosovo,Countries
켤 거예요,martial arts,Sports
코미디,comedy,Entertainment genres
코드,chord,Music
코피,nosebleed,Health conditions
코코아,cocoa,Beverages
콘서트,concert,Entertainment and Events
콜라,cola,Beverages
콤마,comma,Punctuation Marks
콤비,"duo, pair",Musical Groups
콧노래,humming,Activities/ Hobbies
콩팥,kidney,Body organs
콩나물,bean sprouts,Vegetables.
콧물,"snot, nasal mucus",Health & Hygiene
쾌적하다,"to be pleasant, nice, comfortable",Adjectives of feelings or states.
쿵,"with a thud, bang",Onomatopoeia
콤플렉스,"inferiority complex, complex",Psychology
쿠알라룸푸르,Kuala Lumpur,Capital Cities.
큐브,rubik's cube,Toys
퀸즐랜드 주,Queensland,Australian States
크기,"size, volume",Measurements
크다,to be big,Size or Measurement
크레파스,crayon,Art supplies
크림 공화국,Crimea,Geography in Asia
쿠폰,coupon,Shopping
콘센트,"socket, electrical outlet",Electricity
큰길,main road,Transportation
큰아들,one's eldest son,Family members
크리켓,cricket,Sports
큰절,deep bow,Korean Traditions
큰형,boy's eldest brother,Family relations
클라리넷,clarinet,Musical instruments
클 거예요,to be big,Size & Magnitude
클래스,"bedroom, room for sleeping",Furniture
클러치,clutch,Automobile parts.
클래식,boots,Types of Shoes
클럽,dishwashing,Kitchen chores
키니네,quinine,Medicine
클릭하다,to click,Technology and Computer Terms
키,to boil,Cooking terms
키수,kiss,Romantic gestures
키우다,"hair, fur, pubic hair, feather, fluff",Animals
타격,blow,Sports
크리스마스,Christmas,Holiday traditions
킬로그램,kilogram,Units of Measurement
타이밍,timing,Time expressions
타지마할,Taj Mahal,World Landmarks
타자기,typewriter,Old technology or Office supplies
탁구,table tennis,Sports
탁자,challenge,Furniture
탄화수소,hydrocarbon,Chemistry.
탈의실,"dressing room, changing room, locker room",Places in a building
탈무드,Talmud,Religious texts.
탈것,vehicle,Transportation
탄탄하다,internal medicine,Medical specialties
탐내다,"to want, desire, covet, have a craving",Desires and cravings
탈진하다,"to be exhausted, drained",Physical Fatigue
탓,"alliance, partnership",Business Relationships
탈춤,masked dance,Traditional Korean Performances
탑,"tower, pagoda",Buildings
태국,Thailand,Countries
탕수육,sweet and sour pork,Chinese cuisine or Asian dishes
탈출하다,to escape,Actions/Verbs
태권도,Taekwondo,Martial Arts
탐험하다,"to explore, go on an expedition",Adventure
태양,the Korean peninsula,Planets and celestial bodies
태양계,solar system,Space or Astronomy
킬로미터,"km, kilometer",Units of measurement
타르투,Tartu,Cities of Estonia.
태어나다,to be born,Life events
태어나요,to be born,Life events
태어날 거예요,to be born,Life events
태어났어요,to be born,Life Events
태엽,spring,Seasons
태연하다,"to be calm, no nerves, composed, nonchalant, cool",Personality traits
태워주다,to give a person a ride,Transportation
태워줄 거예요,to give a person a ride,Transportation
태워줘요,to give a person a ride,Transportation
택배,parcel delivery service,Logistics & Delivery
태워줬어요,to give a person a ride,Transportation
택시,taxi,Transportation
